扁霖斥岿,堡开瘤磊眉,吝盒幅,瘤免咀,傈斥档 瘤免咀
201811,面没合档,咯青诀,37682.0,0.0
201811,面没合档,腊惑款价,11830.0,0.0
201811,面没合档,荐惑款价,78288.0,0.0
201811,面没合档,亲傍款价,41358.0,0.0
201811,面没合档,坊磐墨,30927.0,0.0
201811,面没合档,搁技痢,37746.0,0.0
201811,面没合档,包堡扁充前,97699.0,0.0
201811,面没合档,饭历侩前碱俏,9418234.0,0.0
201811,面没合档,措屈碱俏隔,1.5091235E7,0.0
201811,面没合档,包堡蜡盔矫汲,109531.0,0.0
201811,面没合档,榜橇厘,8721975.0,0.0
201811,面没合档,扁鸥饭历,843500.0,0.0
201811,面没合档,巩拳辑厚胶,670766.0,0.0
201811,面没合档,侥澜丰,4.7063565E7,0.0
201812,面没合档,醚家厚,8.3104207E7,0.0
201812,面没合档,龋炮,249283.0,0.0
201812,面没合档,能档,615927.0,0.0
201812,面没合档,姆俏厘/奇记,4424.0,0.0
201812,面没合档,扁鸥槛冠,2145008.0,0.0
201812,面没合档,咯青诀,50090.0,0.0
201812,面没合档,腊惑款价,7716.0,0.0
201812,面没合档,荐惑款价,11432.0,0.0
201812,面没合档,亲傍款价,44204.0,0.0
201812,面没合档,坊磐墨,21010.0,0.0
201812,面没合档,搁技痢,50012.0,0.0
201812,面没合档,包堡扁充前,104439.0,0.0
201812,面没合档,饭历侩前碱俏,8708292.0,0.0
201812,面没合档,措屈碱俏隔,1.708384E7,0.0
201812,面没合档,包堡蜡盔矫汲,95877.0,0.0
201812,面没合档,榜橇厘,2526254.0,0.0
201812,面没合档,扁鸥饭历,950982.0,0.0
201812,面没合档,巩拳辑厚胶,886098.0,0.0
201812,面没合档,侥澜丰,4.9549319E7,0.0
201901,面没合档,醚家厚,7.1105342E7,6.8024317E7
201901,面没合档,龋炮,189840.0,244153.0
201901,面没合档,能档,540627.0,500702.0
201901,面没合档,姆俏厘/奇记,5055.0,4237.0
201901,面没合档,扁鸥槛冠,1852394.0,2011118.0
201901,面没合档,咯青诀,51811.0,33610.0
201901,面没合档,腊惑款价,6232.0,5675.0
201901,面没合档,荐惑款价,3269.0,3041.0
201901,面没合档,亲傍款价,63307.0,39020.0
201901,面没合档,坊磐墨,19994.0,23186.0
201901,面没合档,搁技痢,57626.0,63205.0
201901,面没合档,包堡扁充前,129822.0,90163.0
201901,面没合档,饭历侩前碱俏,6199424.0,6697758.0
201901,面没合档,措屈碱俏隔,1.4708408E7,1.3985678E7
201901,面没合档,包堡蜡盔矫汲,75616.0,60928.0
201901,面没合档,榜橇厘,1568237.0,964270.0
201901,面没合档,扁鸥饭历,965616.0,784264.0
201901,面没合档,巩拳辑厚胶,767830.0,714426.0
201901,面没合档,侥澜丰,4.3900233E7,4.1798885E7
201902,面没合档,醚家厚,6.970777E7,6.8413326E7
201902,面没合档,龋炮,190428.0,240554.0
201902,面没合档,能档,587990.0,501383.0
201902,面没合档,姆俏厘/奇记,4368.0,5674.0
201902,面没合档,扁鸥槛冠,1719418.0,1842470.0
201902,面没合档,咯青诀,32946.0,37597.0
201902,面没合档,腊惑款价,8615.0,5903.0
201902,面没合档,荐惑款价,5349.0,2693.0
201902,面没合档,亲傍款价,81464.0,32725.0
201902,面没合档,坊磐墨,16141.0,29367.0
201902,面没合档,搁技痢,34117.0,42811.0
201902,面没合档,包堡扁充前,106827.0,98251.0
201902,面没合档,饭历侩前碱俏,5954726.0,6639065.0
201902,面没合档,措屈碱俏隔,1.4442562E7,1.5813516E7
201902,面没合档,包堡蜡盔矫汲,97467.0,64565.0
201902,面没合档,榜橇厘,2724134.0,1693252.0
201902,面没合档,扁鸥饭历,987683.0,744435.0
201902,面没合档,巩拳辑厚胶,919878.0,517883.0
201902,面没合档,侥澜丰,4.1793657E7,4.0101182E7
201903,面没合档,醚家厚,8.6247057E7,8.4831955E7
201903,面没合档,龋炮,213954.0,231708.0
201903,面没合档,能档,447610.0,346507.0
201903,面没合档,姆俏厘/奇记,10654.0,8188.0
201903,面没合档,扁鸥槛冠,2077767.0,2114070.0
201903,面没合档,咯青诀,91463.0,100560.0
201903,面没合档,腊惑款价,13870.0,12620.0
201903,面没合档,荐惑款价,40758.0,24318.0
201903,面没合档,亲傍款价,83014.0,39520.0
201903,面没合档,坊磐墨,22095.0,39858.0
201903,面没合档,搁技痢,50023.0,17093.0
201903,面没合档,包堡扁充前,128108.0,116748.0
201903,面没合档,饭历侩前碱俏,8003182.0,8943755.0
201903,面没合档,措屈碱俏隔,1.5996021E7,1.5763374E7
201903,面没合档,包堡蜡盔矫汲,125023.0,99114.0
201903,面没合档,榜橇厘,7770515.0,6546739.0
201903,面没合档,扁鸥饭历,1018065.0,870567.0
201903,面没合档,巩拳辑厚胶,638776.0,474324.0
201903,面没合档,侥澜丰,4.9516158E7,4.9082891E7
201904,面没合档,醚家厚,8.4196097E7,8.6633415E7
201904,面没合档,龋炮,227576.0,249136.0
201904,面没合档,能档,470896.0,460592.0
201904,面没合档,姆俏厘/奇记,8542.0,9417.0
201904,面没合档,扁鸥槛冠,2039907.0,2175409.0
201904,面没合档,咯青诀,48511.0,55758.0
201904,面没合档,腊惑款价,12718.0,16909.0
201904,面没合档,荐惑款价,92587.0,91588.0
201904,面没合档,亲傍款价,89602.0,36786.0
201904,面没合档,坊磐墨,22868.0,31540.0
201904,面没合档,搁技痢,56289.0,31213.0
201904,面没合档,包堡扁充前,126507.0,119967.0
201904,面没合档,饭历侩前碱俏,7992130.0,8874674.0
201904,面没合档,措屈碱俏隔,1.3285939E7,1.4492622E7
201904,面没合档,包堡蜡盔矫汲,107056.0,128022.0
201904,面没合档,榜橇厘,9486184.0,8535347.0
201904,面没合档,扁鸥饭历,936387.0,823601.0
201904,面没合档,巩拳辑厚胶,607592.0,533282.0
201904,面没合档,侥澜丰,4.8584807E7,4.9967552E7
201905,面没合档,醚家厚,9.3878479E7,9.430942E7
201905,面没合档,龋炮,235495.0,276614.0
201905,面没合档,能档,626240.0,607370.0
201905,面没合档,姆俏厘/奇记,12066.0,14044.0
201905,面没合档,扁鸥槛冠,2175727.0,2423637.0
201905,面没合档,咯青诀,57400.0,48809.0
201905,面没合档,腊惑款价,5483.0,17252.0
201905,面没合档,荐惑款价,108612.0,99335.0
201905,面没合档,亲傍款价,91024.0,38600.0
201905,面没合档,坊磐墨,25046.0,29615.0
201905,面没合档,搁技痢,4559.0,43856.0
201905,面没合档,包堡扁充前,140705.0,155222.0
201905,面没合档,饭历侩前碱俏,8841723.0,9246345.0
201905,面没合档,措屈碱俏隔,1.4759822E7,1.5509773E7
201905,面没合档,包堡蜡盔矫汲,99065.0,186018.0
201905,面没合档,榜橇厘,1.1604257E7,9962222.0
201905,面没合档,扁鸥饭历,1134675.0,923476.0
201905,面没合档,巩拳辑厚胶,835136.0,603956.0
201905,面没合档,侥澜丰,5.3121443E7,5.4123277E7
201906,面没合档,醚家厚,8.7324606E7,8.776821E7
201906,面没合档,龋炮,205318.0,253654.0
201906,面没合档,能档,626464.0,556881.0
201906,面没合档,姆俏厘/奇记,16949.0,10927.0
201906,面没合档,扁鸥槛冠,2111982.0,2220051.0
201906,面没合档,咯青诀,53042.0,41143.0
201906,面没合档,腊惑款价,2406.0,10275.0
201906,面没合档,荐惑款价,87776.0,81957.0
201906,面没合档,亲傍款价,93032.0,42144.0
201906,面没合档,坊磐墨,24986.0,25450.0
201906,面没合档,搁技痢,4251.0,44522.0
201906,面没合档,包堡扁充前,118477.0,126603.0
201906,面没合档,饭历侩前碱俏,6771864.0,7550474.0
201906,面没合档,措屈碱俏隔,1.3676217E7,1.4342447E7
201906,面没合档,包堡蜡盔矫汲,100095.0,158004.0
201906,面没合档,榜橇厘,1.1519269E7,1.0567447E7
201906,面没合档,扁鸥饭历,1160911.0,873632.0
201906,面没合档,巩拳辑厚胶,1006831.0,623702.0
201906,面没合档,侥澜丰,4.9744733E7,5.0238898E7
201907,面没合档,醚家厚,8.2163473E7,8.6422931E7
201907,面没合档,龋炮,187391.0,211827.0
201907,面没合档,能档,784640.0,775456.0
201907,面没合档,姆俏厘/奇记,19440.0,22563.0
201907,面没合档,扁鸥槛冠,2190704.0,2471325.0
201907,面没合档,咯青诀,23007.0,30551.0
201907,面没合档,腊惑款价,1625.0,6245.0
201907,面没合档,荐惑款价,55988.0,53824.0
201907,面没合档,亲傍款价,91519.0,41358.0
201907,面没合档,坊磐墨,30616.0,30000.0
201907,面没合档,搁技痢,11876.0,46398.0
201907,面没合档,包堡扁充前,116804.0,104212.0
201907,面没合档,饭历侩前碱俏,5948550.0,6604098.0
201907,面没合档,措屈碱俏隔,1.3348524E7,1.5867704E7
201907,面没合档,包堡蜡盔矫汲,96502.0,171563.0
201907,面没合档,榜橇厘,9049050.0,7663035.0
201907,面没合档,扁鸥饭历,1207979.0,964184.0
201907,面没合档,巩拳辑厚胶,952081.0,811537.0
201907,面没合档,侥澜丰,4.8047178E7,5.054705E7
