扁霖斥岿,堡开瘤磊眉,吝盒幅,瘤免咀,傈斥档 瘤免咀
201806,面没合档,巩拳辑厚胶,623702.0,0.0
201806,面没合档,侥澜丰,5.0238898E7,0.0
201807,面没合档,醚家厚,8.6422931E7,0.0
201807,面没合档,能档,775456.0,0.0
201807,面没合档,龋炮,211827.0,0.0
201807,面没合档,姆俏厘/奇记,22563.0,0.0
201807,面没合档,扁鸥槛冠,2471325.0,0.0
201807,面没合档,咯青诀,30551.0,0.0
201807,面没合档,腊惑款价,6245.0,0.0
201807,面没合档,荐惑款价,53824.0,0.0
201807,面没合档,亲傍款价,41358.0,0.0
201807,面没合档,坊磐墨,30000.0,0.0
201807,面没合档,搁技痢,46398.0,0.0
201807,面没合档,包堡扁充前,104212.0,0.0
201807,面没合档,饭历侩前碱俏,6604098.0,0.0
201807,面没合档,措屈碱俏隔,1.5867704E7,0.0
201807,面没合档,包堡蜡盔矫汲,171563.0,0.0
201807,面没合档,榜橇厘,7663035.0,0.0
201807,面没合档,扁鸥饭历,964184.0,0.0
201807,面没合档,巩拳辑厚胶,811537.0,0.0
201807,面没合档,侥澜丰,5.054705E7,0.0
201808,面没合档,醚家厚,8.5723226E7,0.0
201808,面没合档,能档,1262523.0,0.0
201808,面没合档,龋炮,283616.0,0.0
201808,面没合档,姆俏厘/奇记,28861.0,0.0
201808,面没合档,扁鸥槛冠,2584145.0,0.0
201808,面没合档,咯青诀,28839.0,0.0
201808,面没合档,腊惑款价,6098.0,0.0
201808,面没合档,荐惑款价,79493.0,0.0
201808,面没合档,亲傍款价,43150.0,0.0
201808,面没合档,坊磐墨,27023.0,0.0
201808,面没合档,搁技痢,39077.0,0.0
201808,面没合档,包堡扁充前,104654.0,0.0
201808,面没合档,饭历侩前碱俏,5198294.0,0.0
201808,面没合档,措屈碱俏隔,1.4885873E7,0.0
201808,面没合档,包堡蜡盔矫汲,251390.0,0.0
201808,面没合档,榜橇厘,6259352.0,0.0
201808,面没合档,扁鸥饭历,1074143.0,0.0
201808,面没合档,巩拳辑厚胶,1179973.0,0.0
201808,面没合档,侥澜丰,5.238672E7,0.0
201809,面没合档,醚家厚,9.1106942E7,0.0
201809,面没合档,龋炮,205991.0,0.0
201809,面没合档,能档,581956.0,0.0
201809,面没合档,姆俏厘/奇记,7409.0,0.0
201809,面没合档,扁鸥槛冠,2182676.0,0.0
201809,面没合档,咯青诀,87162.0,0.0
201809,面没合档,腊惑款价,14483.0,0.0
201809,面没合档,荐惑款价,64822.0,0.0
201809,面没合档,亲傍款价,36821.0,0.0
201809,面没合档,坊磐墨,22263.0,0.0
201809,面没合档,搁技痢,36606.0,0.0
201809,面没合档,包堡扁充前,127557.0,0.0
201809,面没合档,饭历侩前碱俏,8068519.0,0.0
201809,面没合档,措屈碱俏隔,1.7852145E7,0.0
201809,面没合档,包堡蜡盔矫汲,152965.0,0.0
201809,面没合档,榜橇厘,9524531.0,0.0
201809,面没合档,扁鸥饭历,938060.0,0.0
201809,面没合档,巩拳辑厚胶,712409.0,0.0
201809,面没合档,侥澜丰,5.0490569E7,0.0
201810,面没合档,醚家厚,9.0702527E7,0.0
201810,面没合档,龋炮,291214.0,0.0
201810,面没合档,能档,575705.0,0.0
201810,面没合档,姆俏厘/奇记,9104.0,0.0
201810,面没合档,扁鸥槛冠,2170891.0,0.0
201810,面没合档,咯青诀,58536.0,0.0
201810,面没合档,腊惑款价,11982.0,0.0
201810,面没合档,荐惑款价,119184.0,0.0
201810,面没合档,亲傍款价,39669.0,0.0
201810,面没合档,坊磐墨,27632.0,0.0
201810,面没合档,搁技痢,42080.0,0.0
201810,面没合档,包堡扁充前,114825.0,0.0
201810,面没合档,饭历侩前碱俏,1.0192159E7,0.0
201810,面没合档,措屈碱俏隔,1.5009359E7,0.0
201810,面没合档,包堡蜡盔矫汲,169680.0,0.0
201810,面没合档,榜橇厘,1.0623143E7,0.0
201810,面没合档,扁鸥饭历,897938.0,0.0
201810,面没合档,巩拳辑厚胶,618807.0,0.0
201810,面没合档,侥澜丰,4.9730618E7,0.0
201811,面没合档,醚家厚,8.5172422E7,0.0
201811,面没合档,龋炮,304256.0,0.0
201811,面没合档,能档,467974.0,0.0
201811,面没合档,姆俏厘/奇记,6102.0,0.0
201811,面没合档,扁鸥槛冠,2139753.0,0.0
201811,面没合档,咯青诀,37682.0,0.0
201811,面没合档,腊惑款价,11830.0,0.0
201811,面没合档,荐惑款价,78288.0,0.0
201811,面没合档,亲傍款价,41358.0,0.0
201811,面没合档,坊磐墨,30927.0,0.0
201811,面没合档,搁技痢,37746.0,0.0
201811,面没合档,包堡扁充前,97699.0,0.0
201811,面没合档,饭历侩前碱俏,9418234.0,0.0
201811,面没合档,措屈碱俏隔,1.5091235E7,0.0
201811,面没合档,包堡蜡盔矫汲,109531.0,0.0
201811,面没合档,榜橇厘,8721975.0,0.0
201811,面没合档,扁鸥饭历,843500.0,0.0
201811,面没合档,巩拳辑厚胶,670766.0,0.0
201811,面没合档,侥澜丰,4.7063565E7,0.0
201812,面没合档,醚家厚,8.3104207E7,0.0
201812,面没合档,龋炮,249283.0,0.0
201812,面没合档,能档,615927.0,0.0
201812,面没合档,姆俏厘/奇记,4424.0,0.0
201812,面没合档,扁鸥槛冠,2145008.0,0.0
201812,面没合档,咯青诀,50090.0,0.0
201812,面没合档,腊惑款价,7716.0,0.0
201812,面没合档,荐惑款价,11432.0,0.0
201812,面没合档,亲傍款价,44204.0,0.0
201812,面没合档,坊磐墨,21010.0,0.0
201812,面没合档,搁技痢,50012.0,0.0
201812,面没合档,包堡扁充前,104439.0,0.0
201812,面没合档,饭历侩前碱俏,8708292.0,0.0
201812,面没合档,措屈碱俏隔,1.708384E7,0.0
201812,面没合档,包堡蜡盔矫汲,95877.0,0.0
201812,面没合档,榜橇厘,2526254.0,0.0
201812,面没合档,扁鸥饭历,950982.0,0.0
201812,面没合档,巩拳辑厚胶,886098.0,0.0
201812,面没合档,侥澜丰,4.9549319E7,0.0
